0,1,2,3,4,5,6,7,8,9,CLUSTER
-0.5082680245712322,-0.3127553290043698,1.6304044402395461,0.33381741920675645,0.25003469687451074,0.896654057998974,-0.07764027276811648,1.3514678815601489,0.7095739778023232,-0.045849785047350045,2
-0.5139325657820151,-0.289648277867724,1.6888395835619658,-0.004556883217497214,0.4174253797967321,0.9036544817786909,-0.24965600173230326,1.104666461307735,0.4343478595148787,-0.003482121059381212,2
-0.5139325657820151,-0.289648277867724,1.6888395835619658,-0.004556883217497214,0.4174253797967321,0.9036544817786909,-0.24965600173230326,1.104666461307735,0.4343478595148787,-0.003482121059381212,2
-0.46321086641789483,-0.2802259244428661,1.692429862737669,-0.33150520693609603,0.19835212456943083,-0.045932046048727554,-0.3382851187808911,-0.31492428243830684,0.5081865908527637,-0.5148367557612255,2
-0.6018478974166117,-0.36502356154177745,1.6848622713390333,0.4006034759416382,0.322760773079344,-0.5647114723451989,0.15196134736516012,0.4249346758279367,0.5965117285528335,-0.3730637068734021,2
-0.46321086641789483,-0.2802259244428661,1.692429862737669,-0.33150520693609603,0.19835212456943083,-0.045932046048727554,-0.3382851187808911,-0.31492428243830684,0.5081865908527637,-0.5148367557612255,2
-0.4640326338284071,-0.28187310326338183,1.6907528805969703,-0.328757665214053,0.1859720434084001,-0.049596825279981244,-0.3441191597263666,-0.314757095276722,0.5143048550726449,-0.5107864276334775,2
-0.4631204506334939,-0.2753247992721081,1.6935170363302503,-0.37904299650097323,0.3041622085901043,-0.014541362260860356,-0.45168187604633864,-0.19057290164635576,0.49161700076984516,-0.5372109806340242,2
-0.46321086641789483,-0.2802259244428661,1.692429862737669,-0.33150520693609603,0.19835212456943083,-0.045932046048727554,-0.3382851187808911,-0.31492428243830684,0.5081865908527637,-0.5148367557612255,2
-0.44937179854164994,-0.272471418616416,1.685133526944956,-0.37625101838191416,0.13975257336582225,-0.03039236635964254,-0.32453208998666755,-0.3354230158172716,0.4934883191356808,-0.4942992480429369,2
-0.4640326338284071,-0.28187310326338183,1.6907528805969703,-0.328757665214053,0.1859720434084001,-0.049596825279981244,-0.3441191597263666,-0.314757095276722,0.5143048550726449,-0.5107864276334775,2
-0.5144920942312391,-0.19952059399137173,1.6798895641017335,-0.5238240692724909,0.7689707756947988,0.09174900414666896,0.008374184839598918,-0.32918670821067225,0.3833936526266882,-0.5408612260507483,2
-0.5660524044248579,-0.3456243159405384,1.699171184226758,0.15292560139406186,0.2295541021409892,-0.45108877637265876,-0.03420341063358891,-0.07835414218335941,0.5105018876145795,-0.7164604008433834,2
-0.476135317815118,-0.2991344580039993,1.691231583732355,-0.06758456877525115,0.08505586241453922,0.35139455846841616,-0.1543462598400571,-0.06660481540503782,0.5595955547417644,-0.19652425528011946,2
-0.493824479170012,-0.38923872212518923,1.7517882063023276,0.01910312083082733,-0.29218039049688294,0.3638819673142274,0.06357078774105031,-0.3307509972742141,0.43305013293507894,-0.11373404732252791,2
-0.4606104677417616,-0.3012639125990659,1.7485696741187953,-0.04924206029067491,-0.2499183888253245,0.2346058469891427,0.0030133193600603942,-0.42357951425720297,0.39116582627809127,-0.16482915638997167,2
-0.526552530841863,-0.22996026679453738,1.741648729134874,-0.19406756945920844,0.3669197323426214,0.3530824382642005,0.3300855532408515,-0.41717601948901883,0.28718942398897973,-0.2073408062700349,2
-0.47361416820002444,-0.31050743539679143,1.728140166844085,0.018754466725913247,-0.12024044383136588,0.45750807306051955,-0.0340691199469735,-0.2210838227738066,0.4802456889100364,-0.22891120449655564,2
-0.5386502444506942,-0.24288162221604503,1.7445389080376936,-0.1311545081062261,0.1186159933507605,0.2853553642636465,0.04212640277242705,-0.3158284845538445,0.3406976679464851,-0.2198896911077897,2
-0.5331130320033989,-0.23673302100337035,1.6942542108479994,0.020524148683340487,0.40847585922927726,0.5330012025954143,0.4174558402738672,-0.5442783478291778,0.3848208617048745,-0.107585483444872,2
-0.5435672107912055,-0.2463600187838465,1.7004983540322165,0.07794212659223676,0.1849322825594779,0.47260368705736777,0.14116477169639377,-0.4432651872171732,0.4260925772226177,-0.12823502453812285,2
-0.4570928583777016,-0.26251067975055054,1.7742697173589488,0.002771175687993446,-0.24999355652673447,0.1440370319050921,0.08706820363004948,-0.3746908854998686,0.3017421795103294,-0.09973043104585984,2
-0.47288281657391323,-0.3137613817470336,1.728729975392202,0.06354471456874747,-0.21367044669100863,0.42978216850390605,0.08516167826394938,-0.3456023907273425,0.4906970147730739,-0.21058730775150505,2
-0.4823738977483726,-0.37838843179773723,1.7699509228882222,-0.09093611230655196,-0.3408084137922295,0.16504086656821035,-0.02441161210831411,-0.40856093364248974,0.33963720865997726,-0.06392556783324652,2
-0.47370458398442544,-0.31540856056754935,1.7270529932515035,0.06629225629079052,-0.22605052785203938,0.42611738927265236,0.07932763731847393,-0.3454352035657577,0.4968152789929551,-0.206536979623757,2
-0.4570928583777016,-0.26251067975055054,1.7742697173589488,0.002771175687993446,-0.24999355652673447,0.1440370319050921,0.08706820363004948,-0.3746908854998686,0.3017421795103294,-0.09973043104585984,2
-0.5216913384937324,-0.2414768472408391,1.7123733284144904,-0.06581665001764885,-0.043385088620752806,0.4875499198312201,0.27684565842116154,-0.40353458289703437,0.41516537465045833,-0.2102992584154435,2
-0.4987907101470163,-0.3188431264300706,1.7389600891071382,0.14750515293115798,-0.00014170992457745134,0.19312559683244435,-0.16392271899535732,-0.44230982371362254,0.43514609322697684,-0.0911514458476954,2
-0.5337455413461178,-0.30258422651700084,1.7563234506597052,-0.23571718507806944,0.124000153312465,0.27133123297573963,0.43564444877762337,-0.5471747402068063,0.2314138605168202,-0.06757581324997065,2
-0.5328412967784718,-0.33936395151339577,1.6865123485378206,0.221473495125427,0.053608440127532006,0.31248393850296663,-0.08798315441150298,-0.4720600951041757,0.592558143094066,-0.01855714723313402,2
-0.5154078037612356,-0.2848188918758812,1.7354060547859644,0.15520487280058687,0.04204549261386764,0.03406836036666009,-0.07440854715445201,-0.5014829641998715,0.39136677939155917,0.08419907321701504,2
-0.5614832459314023,-0.3613158121533238,1.672370622692816,0.9890667606895456,0.34775796837277606,2.7249513283801443,0.09181339663073788,1.8359167252722053,0.5059702148537181,0.06377260462521828,2
-0.5162295711717478,-0.2864660706963969,1.7337290726452659,0.1579524145226299,0.029665411452836903,0.030403581135406404,-0.08024258809992743,-0.5013157770382867,0.39748504361144027,0.0882494013447631,2
-0.5328412967784718,-0.33936395151339577,1.6865123485378206,0.221473495125427,0.053608440127532006,0.31248393850296663,-0.08798315441150298,-0.4720600951041757,0.592558143094066,-0.01855714723313402,2
-0.543910149653266,-0.34358070347565717,1.7434040289747887,0.18737084019831057,-0.06796966738484676,0.15285524201831274,-0.040019336946130246,-0.535107642510444,0.4334880543343409,0.03974284497740866,2
-0.5447319170637783,-0.3452278822961729,1.74172704683409,0.19011838192035363,-0.0803497485458775,0.14919046278705902,-0.04585337789160568,-0.5349404553488591,0.439606318554222,0.043793173105156714,2
-0.5304454800530539,-0.3245125775528021,1.6936443194315678,-0.07396217507420023,0.1925884571647197,0.019122101117142108,-0.30729866322855326,-0.19014438507207831,0.5865130996496614,-0.07782486458636464,2
-0.645227053839655,-0.4167425285179129,1.7253747965382638,0.8410934858601626,0.22694442183089863,-0.4434759259993772,0.11264425754711753,-0.07229266397921075,0.5472154248974698,-0.3042444666553332,2
-0.5423855158326921,-0.35134413702024064,1.7186334750491747,0.35666267753000475,0.19574244425934026,-0.03831919567544591,-0.19143745060018474,-0.30886280423415813,0.544900128135654,-0.1026208215731753,2
-0.5448339717584292,-0.4111643221837203,1.731506045356213,0.027733604936519114,-0.07642915847326019,0.28104575341717614,-0.0952089033238298,-0.2727951703215774,0.5159944760981947,-0.05073018140031274,2
-0.6267338471692933,-0.40108537330323696,1.7151891359351767,0.5566060070045972,0.03328276290417249,-0.058210775717076606,0.2304636953463715,-0.05107642351975842,0.5759566546980056,-0.3492070869114478,2
-0.5389559881247719,-0.3589983847215897,1.707920036526139,1.1228869366694465,0.36088652513027364,2.623897033519557,-0.04617099502062397,1.673018168343267,0.353466088849986,0.11234915173619076,2
-0.5389559881247719,-0.3589983847215897,1.707920036526139,1.1228869366694465,0.36088652513027364,2.623897033519557,-0.04617099502062397,1.673018168343267,0.353466088849986,0.11234915173619076,2
-0.6409757587212225,-0.4227495973987462,1.7163383401559267,1.6045702032775615,0.40446858386286283,2.222405082426879,0.26374475407215375,1.9094211214366297,0.3496631213919206,-0.0933248214737152,2
-0.63181104947107,-0.4303411839194692,1.7357542504364505,1.7549636983085932,0.1212491064251712,1.9836752799730106,0.6172627384693525,1.9124685837982338,0.2527985590871022,-0.16544103867578147,2
-0.5185131092149735,-0.34641430292367836,1.6996559581692872,1.0850583762869375,0.0661032899035088,2.7746906074944757,0.3090726101907601,1.636885346303635,0.27545342298089875,0.09382172774587105,2
-0.5185131092149735,-0.34641430292367836,1.6996559581692872,1.0850583762869375,0.0661032899035088,2.7746906074944757,0.3090726101907601,1.636885346303635,0.27545342298089875,0.09382172774587105,2
-0.63181104947107,-0.4303411839194692,1.7357542504364505,1.7549636983085932,0.1212491064251712,1.9836752799730106,0.6172627384693525,1.9124685837982338,0.2527985590871022,-0.16544103867578147,2
-0.5331739445017307,-0.35581598757064414,1.7052753118213015,1.1325517294547987,0.11232275994608663,2.755486148574137,0.2894855404510611,1.6575512668441847,0.2962699589178628,0.07733454815533061,2
-0.43151844092052183,0.05893935672384611,0.9813203064156375,-0.019253145790090947,0.6099577950285616,-0.7113839223522799,-0.024329250962853648,0.4513123318316155,-0.35843028246813663,-0.1750380749235021,2
-0.36969261853497,-0.00723785077641408,0.9887036354599376,0.06810994907253021,0.3686928045936663,-0.7572767732217626,-0.20809424327131776,0.48891297778392745,-0.2914786498427228,-0.15073828841352707,2
-0.5088095327669956,-0.2859539750114643,1.7036244553404005,-0.3496477945732359,0.32139740125575256,-0.2253269438455306,-0.3851207488857828,0.05556214005685064,0.4886720874874379,-0.06769584837255618,2
-0.2660293131174949,0.059807719541773906,0.9836392961115471,-0.4190684009796707,0.3498709081831387,-0.34845526366657753,-0.5063419104731446,0.25217565036739525,-0.2999122108244196,0.046835028540882805,2
-0.6309892820605578,-0.42869400509895345,1.737431232577149,1.7522161565865502,0.13362918758620196,1.9873400592042645,0.6230967794148279,1.9123013966366487,0.24668029486722107,-0.1694913668035295,2
-0.4968832440406523,-0.28334237772176013,1.657761177531344,0.013243185306202809,0.3612343818458923,1.1372397211341314,-0.12833350334901622,1.1413117437564961,0.49224597613593335,-0.016265913239833688,2
-0.3294986703240711,0.12269056940100262,0.9729020027858498,-0.5009364123982059,0.5663757362959725,-0.3098919712596022,-0.3342450000556314,0.21490937873825297,-0.3546273150100713,0.030635898286403902,2
-0.5257592575989892,-0.3663913981022831,1.7052308587094527,1.3330787699479534,0.09245568210638158,2.606877569963298,0.4207504999111138,1.7330424593710125,0.32307965066342414,0.0028613065076355144,2
-0.6309892820605578,-0.42869400509895345,1.737431232577149,1.7522161565865502,0.13362918758620196,1.9873400592042645,0.6230967794148279,1.9123013966366487,0.24668029486722107,-0.1694913668035295,2
-0.5013948458642542,-0.29652938554310326,1.7035800022285517,-0.14912075408008096,0.3015303234160475,-0.3739355224563696,-0.2538557894257301,0.1310533325836784,0.5154817792329992,-0.14216909002025127,2
-0.24849893195336445,0.056427068213230146,0.9769319402250287,-0.3712527987023294,0.1893102378640151,-0.25741434167790384,-0.3990952955114742,-0.060375687095520825,-0.27833042463764673,-0.18364009650387328,2
-0.24932069936387666,0.05477988939271441,0.9752549580843302,-0.36850525698028636,0.17693015670298434,-0.2610791209091575,-0.4049293364569497,-0.06020849993393601,-0.27221216041776564,-0.17958976837612523,2
-0.6103679376582439,-0.23594393625846832,1.8408886727369407,-0.5568959042028425,0.6480014463227246,-0.2843832984341909,-0.22188477644176097,-0.2834389180834766,1.856819046155349,2.848356937838675,2
-0.3111465217494284,0.12095709689297462,0.96787162904003,-0.4558683518429075,0.41819514713787953,-0.21518627003967483,-0.22116434414848568,-0.09780914588624785,-0.33916379304317945,-0.20388955488610022,2
-0.556970922499623,-0.21159837541121412,1.666214912873975,-0.4318829873752353,0.7886145216132158,0.09900898222835436,0.18250478158921815,-0.02590765067973971,0.45304512768241856,-0.10466739368802128,2
-0.24932069936387666,0.05477988939271441,0.9752549580843302,-0.36850525698028636,0.17693015670298434,-0.2610791209091575,-0.4049293364569497,-0.06020849993393601,-0.27221216041776564,-0.17958976837612523,2
-0.4941486974802384,-0.2765522903644985,1.6980051016883864,-0.3971411477410971,0.27517793121317474,-0.20612248492519186,-0.3655336791460838,0.03489621951630103,0.4678555515504738,-0.05120866878201573,2
-0.6343828392289934,-0.4349721867509009,1.7146169049033793,1.8078447854927595,0.372221424862127,2.070131724584786,0.38917567258673097,1.9850795011250424,0.38259107735736303,-0.16374773499366224,2
-0.5088095327669956,-0.2859539750114643,1.7036244553404005,-0.3496477945732359,0.32139740125575256,-0.2253269438455306,-0.3851207488857828,0.05556214005685064,0.4886720874874379,-0.06769584837255618,2
-0.50642104631239,-0.28904975951246625,1.6781654029617932,-0.28435437288167476,0.3114258733474906,-0.0109461634104286,-0.2833853202421948,0.11287334304616153,0.5673867400454565,-0.09696682014354907,2
-0.33991682362030773,-0.035233052012790984,0.9236239275653401,1.0691535114259734,0.17798781304146136,2.5135202172976983,-0.028745701108985135,1.696711510559161,-0.12124234131043321,0.277568315648472,2
-0.5234733854275024,-0.3479495212541081,1.7039776650148233,1.0726460417795425,0.32704713624872656,2.646766271671149,-0.020749884335449515,1.6521850606411324,0.32653128869314085,0.12478600319898317,2
-0.5389559881247719,-0.3589983847215897,1.707920036526139,1.1228869366694465,0.36088652513027364,2.623897033519557,-0.04617099502062397,1.673018168343267,0.353466088849986,0.11234915173619076,2
-0.2833236454485238,0.12585467770129932,0.9695942411387238,-0.49190025967166756,0.46000739107922767,-0.12448924715329297,-0.35488467803309115,-0.11527086504643241,-0.4012710091603257,-0.4872381499673956,2
-0.2825018780380115,0.12750185652181506,0.9712712232794224,-0.49464780139371056,0.4723874722402584,-0.12082446792203927,-0.3490506370876157,-0.11543805220801723,-0.40738927338020675,-0.49128847809514364,2
-0.24161771824855852,-0.014152691356600746,1.001712783233848,-0.4517263002690095,0.15261253799948896,-0.23261751998120056,-0.5544065199189789,-0.06298601280257698,-0.39808452259278804,-0.3701354311561917,2
-0.24161771824855852,-0.014152691356600746,1.001712783233848,-0.4517263002690095,0.15261253799948896,-0.23261751998120056,-0.5544065199189789,-0.06298601280257698,-0.39808452259278804,-0.3701354311561917,2
-0.21994470402634855,0.05807070267131264,0.9792443608718397,-0.3624944586882552,0.13769247894572045,-0.1944432233481355,-0.4135848311851569,-0.20235597420924117,-0.32998631489175545,-0.4486647948401181,2
